Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
61792,B003SLTETG,A1J79T1EHKGNO3,Laurie Petronis,0,0,5,1343692800,Excellent housebreaking tool,"We love this door. My husband is very high tech and when he saw this product during our home reno, he purchased it and had the new wall built to spec, to fit this door.<br />This was before the puppy even arrived. We used the door to teach Hazel to go outside. Often, she just sits there and looks out the window,.<br />The installation was smooth, and the only trouble shooting we did was to play with the tightening of the screws so that the door raised and lowered without sticking.<br />This is the best solution for our home, as Hazel ( a 30 pound labradoodle) can come and go as she wants.<br />One suggestion I would make is to purchase several collars- not because they are not sturdy, but our dog is a VERY active dog and has mangled two collars.<br />I highly recommend this door."
214288,B004B3WWC6,A2J7FXZ30X7P6G,Nancy,0,0,5,1322956800,Very happy,Our Mini Schnauzer puppy loves these. The size is good. It lasts several days. He does have other chew toys and sticks but seems to like these best. Although they are a little pricey I think they are better than plain rawhide.
401523,B000Q611U6,AYB8XLKTYMTTX,Beldini,0,0,5,1222214400,"A healthy, tastier alternative to Twizzlers/Red Vines","Our three-year-old should probably be writing this review since he can never get enough of these twisted takes on fruit ropes.<br />The Clif Bar folks have taken organic apple and apple juice puree, mixed in a natural strawberry flavor and come up with a healthier version of Red Vines or Twizzlers that packs an intense fruit flavor.<br />Each chewy piece contains one serving of fruit and there are no artifical colors.<br />The pectin leaves a bit of a waxy coating on your lips that feels not unlike lip balm--it would probably be a bonus in the cold, winter months."
441629,B0030N5JIM,A1I2XAB5RSV5PG,Laura,0,0,5,1329523200,Great product!,"I adopted two kittens a year and a half ago, and one of them instantly showed signs of IBS. This food quickly fixed all of her symptoms. Not only that, but they are very healthy and slim. Others are always asking what I feed them because they have overweight cats, and I always recommend this. Miracle food!"
544797,B000HHM5T0,A398XO1ONZ9M2L,steve,0,0,1,1335657600,critter ridder,"ok so AMAZON blocked my first review so im doing it again.<br />IT DONT WORK...15min after spraying this stuff in a faverite cat poop zone, they were back leaving new deposits in my yard. it seemed to actually ATTRACT them instead of Repel them."
534384,B001E5E3FS,A2G2DXPFZKG48W,Audio Maven,2,3,5,1167868800,Love the taste and at a great price,This cereal is similar to raisan bran without the raisans. It has added flax seeds which are good for you  in Omega-3's and fiber. I mix it with other cereals every morning as I like the taste it adds. Buy it here at a good price.
12677,B000FKL0EU,A17EC83PICRABT,Harvey A. Grathwohl,0,1,5,1173571200,Prompt Delivery,"Product actually arrived sooner than I expected, and was properly packaged and in good condition."
500112,B0015OM2S8,AE4RDD4ICR9AE,Just Honest,0,0,4,1319587200,M&M's in 'My Color' choice,"These are just basic M&M's so if you go to the store and look at the bags by the register, you are getting the same product. This just happens to be about 4 times the size for about 8 times the price. but i guess that's the price you pay for solid colors. That being said it is the same product, same flavor, same freshness as store shelves. one thing to consider when buying is your vendor. I purchased from M&M directly and got a nice bog with padding and a reusable cold pack. Maybe lost one or two to cracking. I ordered from a 'Free Shipping' vendor on Amazon and received half of each bag shattered and it arrived in a poorly padded envelope. At least it wasn't melted I guess.<br />Great product, if you like M&M's, somewhat market priced, nice gift/theme idea."
17035,B000PIQF8S,A1EE4BTPTHCZZH,W. Critchley,3,3,5,1207526400,best cheezies ever made!,"My whole family loves these cheezies.  There is no replacement for this brand when you want a crispy, excellent tasting cheezie!"
155264,B000GAT6NG,A1CL6LXQM8D5AO,"Samuel T. Peace III ""curious reader""",0,0,4,1335657600,Product was as advertised,"This product was as advertised, cold pressed, extra virgin coconut oil. The consistancy was good, it arrived promptly for Ground Shipping. I ordered two continers, and take four table spoons per day. I have a low level of type 2 Diabetes, and my blood suger level has dropped noticeably. Not a cure, but a help."
50885,B001RRAOA6,A37KH5N4TE0RPR,LisaD,1,1,5,1325635200,Much cheaper at Abbott,I was about to order case of 6 from amazon. I took a few minutes to see where else I could buy it online and found that Abbott has same exact thing for $143! Usually this product is $27/piece if bought at babies r us or target so amazon price is not a great deal. I love amazon and use it a lot but on this product they are overpriced!
70142,B007I7Z3Z0,A285ZUWWW2I5W5,carmell137,0,1,4,1347494400,"Good Tasting, Healthier Drink Mix!","I'm so happy to find a really good tasting drink mix that's low calorie but made with better ingredients! No artificial colorings, and no aspartame! Thank you Lipton! I'm now a devoted customer! I would have given it five stars but there is sometimes a packaging flaw when the packets are crumpled in the box and hard to remove without several coming out at once."
389060,B000FNC60Y,A2582KMXLK2P06,B. E Jackson,0,0,5,1340928000,why why why?,"Why is it so hard to find Mars bars in grocery stores these days?  Do they just not ship to southeast Pennsylvania anymore?  Am I shopping in all the wrong places?  They used to be really popular 20 years ago.  You'd walk in and there they'd be right next to the Snickers and 5th Avenue bars, but now... I guess they're being pushed to the side for other candy bars.  This is an outrage!  I'm not paying more than 5 bucks for a few candy bars either."
84209,B001E6MIQ8,A3K9W2WVGJYBEV,Deborah,0,0,5,1346803200,Kitty Loves This,My kitty is very fussy and has UTI issues. This is a really good product for UTI issues and he actually likes it.
533272,B000E1ZUQY,A8WEFWRDQIMR2,Jo Ann,0,0,3,1318723200,"Good, but pricey","I ususally buy Genisoy tortilla chips, but can't seem to locate them in-stock anywhere. So I decided to try the Kay's chips, because they are high protein also. They are good, but very pricey. I don't think I'll buy them again-  just didn't think they were worth the cost. I hope I can find the Genisoy chips soon."
556002,B0006ZSXMQ,A2FVG5SOPZCT8X,Sharon L. Nelson,4,4,5,1102723200,Heavenly,"Without a doubt, these are the BEST Lemon Madeleines I have ever tasted.  The flavor is wonderfully true and the texture is so light and consistent.  You can't go wrong with these, whether you serve them at a high tea or enjoy them by yourself with your favorite beverage."
516520,B000H1217M,A2HEY74OL6QC7F,southernrose_19,0,0,5,1271635200,My puppy loves these!,"My little yorkie loves the chicken treats, and they don't upset her sensitive stomach like some of the other treats we've tried."
153522,B000ILEITA,A1ZTIFC01NFH5G,ocalaflorida,0,0,5,1295222400,Blue Dog - A great dog biscuit,"This is the only dog biscuit that my large dog absolutely loves.  They're all natural and low fat, which is great, but he obviously loves them for the taste as he eagerly takes them when offered.  This is in contrast to the large, name brand plain biscuits which must smell like sawdust to him as he takes them reluctantly or just walks away.  Each Blue Dog box contains a variety of animal shapes and sizes and I prefer the ones that have four flavors in each box.  They're also available through Amazon at a much better price than PetSmart which inexplicably stopped carrying such a quality product.  My dog and I would highly recommend Blue Dog biscuits."
301998,B002JG5TVS,AU7H96JYE00NT,pdogmum,0,0,5,1302825600,Yummy!,I was lucky enough to find this on clearance at Target for less than $3. I bought one went home and tasted it. It was Divine! So the next day I went back and bought some for my family and a couple more jars for myself. I have no clue what I will do with it (eating out of the jar sounds good to me) but for that price I could not pass it up. It is way better than Nutella (which is yummy too but it does kind of taste like frosting). This tastes more real and not so sugary. You don't feel like you are going to go into a diabetic coma after eating some like you do with Nutella. Overall if you like Hazelnuts and you like chocolate it would be worth buying to indulge yourself. Very yummy!
437436,B001EO5RLI,A3OA1O0OVX3RHE,Jeffrey S,26,39,1,1214956800,Amazon Shipping STALE product,"I have been enjoying & purchasing Nature's Path Organic Flax Plus Multibran Cereal for over a year. When I found Amazon selling it I ordered it at a savings.<br /><br />The 6 pack case Amazon sent me was stale, off color & bad tasting. When I tried to return it via Amazon's online return mechanisim I was told I could not return food products & no costomer service contact was available. As a result, Amazon has my money & I have an unusable product that is past dated & stale.<br /><br />I would recommend Nature's Path Organic Flax Plus Multibran Cereal, but not from Amazon."
423871,B000FIWNWK,A3BNXPVJ3YUPLL,"smlhatch ""smlhatch""",3,3,5,1231113600,We love this syrup,"Our family loves this syrup. I try to find foods for my family that don't have sugar in them because we all seem so much happier and healthier when we don't eat sugar. So, this syrup is wonderful because it has only natural fruit sugar and tastes great. I also love that it doesn't contain artificial sweetners which I feel are worse for my children than sugar. Since I can't buy it in any grocery stores in my area, I order it online by the case. That's how much I love it. My children love pancakes and waffles with syrup and this syrup makes me and my kids happy."
102834,B0061PPLYI,A3TA1A3PXA42T4,George S. Nieldan,0,0,4,1309046400,"A bit large, but she still loves it","This is a bit large for a Jack Russell, however, she has been going to town on it and giving it a good workout.  It is fairly durable, she has made some marks in it so I don't let her chew it too long or often, but it is well worth the price to keep her occupied and not chewing on me."
261383,B000E1BLLW,A1FP5ZLSKR07SU,G. Burnick,1,1,5,1195171200,"Ummm, yummy...","Wow, good tasting and creamy just like the 'real' thing.<br /><br />The butterscotch and other flavors as cheesecake and banana cream and pistachio are surprisingly satisfying while being sugar-free/fat-free. The chocolate flavors are good, too, but don't dissolve/set as well as this does. Very easy to prepare -- and ready to eat in minutes."
60144,B000EDG598,A3C4DA2XI4X4JA,Lisa B.,7,7,5,1233792000,Bob's Red Mill Almond Flour,"I do a lot of low carb baking and know a lot of folks who do either low carb or are diabetic and do the same.  This can be expensive if you cannot find a good price on the ingredients.  While trying to locate a source for unsweetened coconut, I was led to Amazon.com where a sale on Bob's Red Mill Almond Flour happened to be occuring.  I had been used to paying much more for a much smaller bag of almond flour through the health food section of my grocery store.  I was so pleased to find a source of the flour at almost half price plus a special of free shipping.  There were 4-16 oz packages to a box shipped in a reasonable amount of time in the original carton that is purchased for display by grocery stores so I know it was fresh.  I let everyone I know about the great prices on low carb supplies available at Amazon."
